<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ЛУКОЙЛ;W;20120220;000000;1881;1894.2;1775.3;1872.1;9976011;0
ЛУКОЙЛ;W;20120227;000000;1865;1898.7;1828;1892;11084680;0
ЛУКОЙЛ;W;20120305;000000;1894.4;1922.9;1825.5;1883.1;6957972;0
ЛУКОЙЛ;W;20120312;000000;1874;1943.6;1862.8;1898.2;11716460;0
ЛУКОЙЛ;W;20120319;000000;1913.6;1914.7;1794.4;1834.7;9561244;0
ЛУКОЙЛ;W;20120326;000000;1835.5;1866.4;1760;1781.4;9933648;0
ЛУКОЙЛ;W;20120402;000000;1792;1829;1759.6;1771;9424076;0
ЛУКОЙЛ;W;20120409;000000;1770;1842.1;1751.3;1811;11018939;0
ЛУКОЙЛ;W;20120416;000000;1803.1;1824;1770.5;1812.7;10719576;0
ЛУКОЙЛ;W;20120423;000000;1806.8;1807;1750.2;1794.3;8122617;0
ЛУКОЙЛ;W;20120430;000000;1801.5;1819.5;1710;1712.2;4901744;0
ЛУКОЙЛ;W;20120507;000000;1700;1767.8;1661.7;1687;6887936;0
ЛУКОЙЛ;W;20120514;000000;1683.4;1689.7;1546.5;1593.7;10477546;0
ЛУКОЙЛ;W;20120521;000000;1605;1657;1581;1639.4;8627733;0
ЛУКОЙЛ;W;20120528;000000;1649.3;1753.9;1646;1741.9;10057685;0
ЛУКОЙЛ;W;20120604;000000;1730;1758.5;1689.2;1710.2;13165635;0
ЛУКОЙЛ;W;20120611;000000;1725.4;1743;1698;1737;6146576;0
ЛУКОЙЛ;W;20120618;000000;1748;1765;1713.2;1715;8719213;0
ЛУКОЙЛ;W;20120625;000000;1718.8;1805;1701.4;1801.7;7801694;0
ЛУКОЙЛ;W;20120702;000000;1802;1856.8;1782.1;1825.4;7369063;0
ЛУКОЙЛ;W;20120709;000000;1825.4;1849.8;1774;1818;6419135;0
ЛУКОЙЛ;W;20120716;000000;1819;1860;1802;1804.9;6027257;0
ЛУКОЙЛ;W;20120723;000000;1799;1818.2;1763.7;1816.6;7529988;0
ЛУКОЙЛ;W;20120730;000000;1820;1875.5;1808;1831.5;6501272;0
ЛУКОЙЛ;W;20120806;000000;1831.5;1884.5;1816.6;1859.3;6056894;0
ЛУКОЙЛ;W;20120813;000000;1867.5;1899.5;1852.4;1871.9;5363703;0
ЛУКОЙЛ;W;20120820;000000;1875.1;1897.3;1845.5;1885;5917218;0
ЛУКОЙЛ;W;20120827;000000;1887.8;1892;1829;1837.4;6696263;0
ЛУКОЙЛ;W;20120903;000000;1839.9;1929.7;1831;1926;6085823;0
ЛУКОЙЛ;W;20120910;000000;1916.6;2023.9;1916.1;2011.2;6913145;0
ЛУКОЙЛ;W;20120917;000000;2001.1;2045.9;1908.5;1943.5;8321970;0
ЛУКОЙЛ;W;20120924;000000;1921.2;1962.3;1891.8;1922.3;5362288;0
ЛУКОЙЛ;W;20121001;000000;1920;1973.7;1911.2;1935.2;5216446;0
ЛУКОЙЛ;W;20121008;000000;1923;1961.3;1916.6;1923;4678616;0
ЛУКОЙЛ;W;20121015;000000;1923;1992.7;1920.2;1970.2;6081053;0
ЛУКОЙЛ;W;20121022;000000;1970;1986;1874.8;1880.3;7101621;0
ЛУКОЙЛ;W;20121029;000000;1879.9;1949.5;1865.2;1944;4512222;0
ЛУКОЙЛ;W;20121105;000000;1944;1964.9;1905.8;1918.7;4849565;0
ЛУКОЙЛ;W;20121112;000000;1908;1930;1837.6;1885.5;5733170;0
ЛУКОЙЛ;W;20121119;000000;1896.1;1928;1888.6;1923.7;4043675;0
ЛУКОЙЛ;W;20121126;000000;1923.4;1945.6;1887.2;1939.4;5164850;0
ЛУКОЙЛ;W;20121203;000000;1946;1995.5;1928.2;1993.7;4652896;0
ЛУКОЙЛ;W;20121210;000000;1995.3;2030.3;1971.8;2003.6;6225455;0
ЛУКОЙЛ;W;20121217;000000;2005;2040;1990;2025;5653996;0
ЛУКОЙЛ;W;20121224;000000;2022.5;2025;1996.2;2000.2;4497071;0
ЛУКОЙЛ;W;20130107;000000;2020;2038.9;1997.2;2006.1;3451239;0
ЛУКОЙЛ;W;20130114;000000;2010.9;2022;1990.5;2017;4031735;0
ЛУКОЙЛ;W;20130121;000000;2028.6;2028.6;1958.6;2018.8;3868237;0
ЛУКОЙЛ;W;20130128;000000;2019.1;2026.3;1986.6;2014.5;4197819;0
ЛУКОЙЛ;W;20130204;000000;2014.9;2022.9;1977.5;1991.2;3479872;0
ЛУКОЙЛ;W;20130211;000000;1994.9;2026.9;1987;1999.6;4159825;0
ЛУКОЙЛ;W;20130218;000000;2002.9;2003.2;1945;1980;3340561;0
ЛУКОЙЛ;W;20130225;000000;1980;1993.5;1941.9;1958.6;3709490;0
ЛУКОЙЛ;W;20130304;000000;1949;2027.7;1949;2010;3479022;0
ЛУКОЙЛ;W;20130311;000000;2028.1;2063.5;1983.8;1994;5895060;0
ЛУКОЙЛ;W;20130318;000000;1970.2;1984;1933.6;1943;5358444;0
ЛУКОЙЛ;W;20130325;000000;1947.6;2004.5;1916.7;1998.5;4013096;0
ЛУКОЙЛ;W;20130401;000000;1952.3;2001.7;1933.3;1935.6;3697528;0
ЛУКОЙЛ;W;20130408;000000;1937.6;1969.2;1906.5;1929.4;4000765;0
ЛУКОЙЛ;W;20130415;000000;1910;1932;1856;1882;4084865;0
ЛУКОЙЛ;W;20130422;000000;1885.6;1977.7;1846.7;1950;4949284;0
ЛУКОЙЛ;W;20130429;000000;1953.1;2006.3;1923;2006;2175616;0
ЛУКОЙЛ;W;20130506;000000;2006;2061.8;2001.7;2039.7;3354281;0
ЛУКОЙЛ;W;20130513;000000;2039.7;2055.5;1993.7;2025.3;3733005;0
ЛУКОЙЛ;W;20130520;000000;2026.2;2088.4;1998;2009;4424015;0
ЛУКОЙЛ;W;20130527;000000;2020;2025;1871.1;1878;5737578;0
ЛУКОЙЛ;W;20130603;000000;1874.2;1941.9;1851.1;1918;5999376;0
ЛУКОЙЛ;W;20130610;000000;1914.8;1944.6;1822;1859;5134836;0
ЛУКОЙЛ;W;20130617;000000;1860;1904.3;1792.6;1798.3;6576421;0
ЛУКОЙЛ;W;20130624;000000;1797.2;1894.9;1781.3;1890.4;6198035;0
ЛУКОЙЛ;W;20130701;000000;1902.1;1947;1881.3;1914.8;3247941;0
ЛУКОЙЛ;W;20130708;000000;1918.9;1994;1886;1989.2;4115399;0
ЛУКОЙЛ;W;20130715;000000;1995.9;2044.9;1971.8;2019.6;5016790;0
ЛУКОЙЛ;W;20130722;000000;2021;2029.8;1976.5;1987;3420676;0
ЛУКОЙЛ;W;20130729;000000;1990.5;1998.9;1948.2;1957.1;3706947;0
ЛУКОЙЛ;W;20130805;000000;1959.3;1969.9;1891.6;1922;4836552;0
ЛУКОЙЛ;W;20130812;000000;1927;1988.1;1900.1;1917.5;5493579;0
ЛУКОЙЛ;W;20130819;000000;1917.5;1968.2;1883.5;1946;4436885;0
ЛУКОЙЛ;W;20130826;000000;1954;1974.3;1918.3;1924.5;3915205;0
ЛУКОЙЛ;W;20130902;000000;1930.5;2043;1922;2000.2;4441556;0
ЛУКОЙЛ;W;20130909;000000;2002.5;2044.4;1991.1;2006.6;5712729;0
ЛУКОЙЛ;W;20130916;000000;2013.3;2069.8;2010;2025;7210577;0
ЛУКОЙЛ;W;20130923;000000;2026.1;2089.2;2026.1;2083;6126710;0
ЛУКОЙЛ;W;20130930;000000;2069;2085;1983.6;2055;4273707;0
ЛУКОЙЛ;W;20131007;000000;2044.6;2140;2040.5;2119;6540444;0
ЛУКОЙЛ;W;20131014;000000;2073;2137;2073;2122.1;4379402;0
ЛУКОЙЛ;W;20131021;000000;2121.6;2126.3;2060;2094;3806799;0
ЛУКОЙЛ;W;20131028;000000;2096;2122;2072.1;2112;3932718;0
ЛУКОЙЛ;W;20131104;000000;2119.9;2120.9;2060.2;2064.1;4069279;0
ЛУКОЙЛ;W;20131111;000000;2070;2095;2043;2071;4996267;0
ЛУКОЙЛ;W;20131118;000000;2020.2;2102.5;2020.2;2084.3;4168687;0
ЛУКОЙЛ;W;20131125;000000;2082.1;2092.2;2034.8;2042.8;6158070;0
ЛУКОЙЛ;W;20131202;000000;2047.5;2056.3;1953;1970;8127870;0
ЛУКОЙЛ;W;20131209;000000;1975;2014;1962.3;1998.3;6831841;0
ЛУКОЙЛ;W;20131216;000000;1994.9;2047.5;1988;2033;5820122;0
ЛУКОЙЛ;W;20131223;000000;2035.1;2043.3;1984.1;2007.3;2618298;0
ЛУКОЙЛ;W;20131230;000000;2005.9;2040;2003.9;2039.7;467116;0
ЛУКОЙЛ;W;20140106;000000;2007.5;2023;1952.3;1991.6;3771706;0
ЛУКОЙЛ;W;20140113;000000;1982.7;2016.5;1965.3;1978.4;5314887;0
ЛУКОЙЛ;W;20140120;000000;1980.2;2015.9;1952;1956.9;6333161;0
ЛУКОЙЛ;W;20140127;000000;1950;2009;1946;1989;8763874;0
ЛУКОЙЛ;W;20140203;000000;1993.1;2007.5;1957.2;1975.1;5378091;0
ЛУКОЙЛ;W;20140210;000000;1979;2043.7;1973.4;2039.3;5114266;0
ЛУКОЙЛ;W;20140217;000000;2039.3;2067.6;1997.7;2030.9;7882460;0
ЛУКОЙЛ;W;20140224;000000;2030.3;2037.8;1962.9;1963;6414601;0
ЛУКОЙЛ;W;20140303;000000;1932;1970.3;1715;1959.5;16905362;0
ЛУКОЙЛ;W;20140310;000000;1950;1968.9;1762.6;1882;10175956;0
ЛУКОЙЛ;W;20140317;000000;1885;1936.9;1821;1910;12859279;0
ЛУКОЙЛ;W;20140324;000000;1904.9;1945;1853.6;1906;6402207;0
ЛУКОЙЛ;W;20140331;000000;1922.3;1982;1900;1966;5465461;0
ЛУКОЙЛ;W;20140407;000000;1950;1954.8;1883.2;1898.1;7651113;0
ЛУКОЙЛ;W;20140414;000000;1881.9;1923;1833;1899.9;5370513;0
ЛУКОЙЛ;W;20140421;000000;1906;1923;1828.2;1838;5270688;0
ЛУКОЙЛ;W;20140428;000000;1818.1;1899.9;1815.6;1884.1;3438315;0
ЛУКОЙЛ;W;20140505;000000;1874.3;1956.4;1850.5;1942.8;4324467;0
ЛУКОЙЛ;W;20140512;000000;1935;1967;1881;1919;5491241;0
ЛУКОЙЛ;W;20140519;000000;1915;2005.3;1914.6;1957;6243620;0
ЛУКОЙЛ;W;20140526;000000;1960.8;1989.9;1922.3;1968;5134494;0
ЛУКОЙЛ;W;20140602;000000;1978.5;2059.9;1977.1;2030.6;5235052;0
ЛУКОЙЛ;W;20140609;000000;2030.8;2097.9;2017.6;2097.9;2813314;0
ЛУКОЙЛ;W;20140616;000000;2092.2;2205.1;2067.3;2100;8552394;0
ЛУКОЙЛ;W;20140623;000000;2122.6;2122.6;2007;2021;5975850;0
ЛУКОЙЛ;W;20140630;000000;2020.5;2114.3;2012;2062.9;4195496;0
ЛУКОЙЛ;W;20140707;000000;2062;2143;2055.9;2105;5577955;0
ЛУКОЙЛ;W;20140714;000000;2055;2073.1;1963;1990;7835487;0
ЛУКОЙЛ;W;20140721;000000;1986.6;2006.4;1936.2;1976.7;5570205;0
ЛУКОЙЛ;W;20140728;000000;1967.5;2040;1948;1995.3;5074315;0
ЛУКОЙЛ;W;20140804;000000;2001.8;2009.9;1911.5;1928.3;4905684;0
ЛУКОЙЛ;W;20140811;000000;1962;2026.2;1941.1;2011.1;4974490;0
ЛУКОЙЛ;W;20140818;000000;2016.4;2108.7;2009.1;2085;3595602;0
ЛУКОЙЛ;W;20140825;000000;2069.4;2107.1;2048.4;2055;3736806;0
ЛУКОЙЛ;W;20140901;000000;1985.3;2169.4;1985.3;2163;5652310;0
ЛУКОЙЛ;W;20140908;000000;2157;2194.7;2143.2;2163.1;4274634;0
ЛУКОЙЛ;W;20140915;000000;2156.9;2199;2065;2071;6829429;0
ЛУКОЙЛ;W;20140922;000000;2069.4;2090;2030.1;2064.9;5596327;0
ЛУКОЙЛ;W;20140929;000000;2066;2085;1960.5;1990;5949368;0
ЛУКОЙЛ;W;20141006;000000;2000.2;2052;1921;1925.1;5769065;0
ЛУКОЙЛ;W;20141013;000000;1916;2040.2;1913;1986.6;6966146;0
ЛУКОЙЛ;W;20141020;000000;1994.7;2009;1916.7;1948.5;6655910;0
ЛУКОЙЛ;W;20141027;000000;1960;2120;1960;2120;9119719;0
ЛУКОЙЛ;W;20141103;000000;2116.4;2178;2072.2;2126.5;6951958;0
ЛУКОЙЛ;W;20141110;000000;2145;2163.7;2065;2084;6253554;0
ЛУКОЙЛ;W;20141117;000000;2081.7;2291;2065.1;2280.4;6262380;0
ЛУКОЙЛ;W;20141124;000000;2280.5;2331.6;2232.9;2291.7;6929010;0
ЛУКОЙЛ;W;20141201;000000;2280;2593.8;2278.1;2391.1;11052817;0
ЛУКОЙЛ;W;20141208;000000;2390;2439;2146.6;2292.3;8705823;0
ЛУКОЙЛ;W;20141215;000000;2230.3;2480;2053.6;2300;12801502;0
ЛУКОЙЛ;W;20141222;000000;2310;2456.9;2145;2264;4690954;0
ЛУКОЙЛ;W;20141229;000000;2261.7;2460;2183.6;2225;2003867;0
ЛУКОЙЛ;W;20150105;000000;2201;2595.1;2200.9;2461;3683276;0
ЛУКОЙЛ;W;20150112;000000;2460.1;2748.5;2441.4;2736;5373579;0
ЛУКОЙЛ;W;20150119;000000;2732;2938;2596.2;2849;7565895;0
ЛУКОЙЛ;W;20150126;000000;2820;2998.5;2757;2789.9;6414885;0
ЛУКОЙЛ;W;20150202;000000;2809.5;3150;2697.6;3120.1;8416430;0
ЛУКОЙЛ;W;20150209;000000;3118.1;3297.7;2956;3135;8750350;0
ЛУКОЙЛ;W;20150216;000000;3136.6;3143.9;2917;2990;5031652;0
ЛУКОЙЛ;W;20150223;000000;2941.7;3001.6;2895.2;2981.2;4282589;0
ЛУКОЙЛ;W;20150302;000000;2990.5;3099.5;2800;2800;5287951;0
ЛУКОЙЛ;W;20150309;000000;2780;2800.9;2651;2659;4904965;0
ЛУКОЙЛ;W;20150316;000000;2653.5;2773.9;2625;2710;6316194;0
ЛУКОЙЛ;W;20150323;000000;2725;2833.8;2577;2577;5241483;0
ЛУКОЙЛ;W;20150330;000000;2577;2831.1;2577;2824.8;3888360;0
ЛУКОЙЛ;W;20150406;000000;2816.2;2850.1;2600;2634.9;5679936;0
ЛУКОЙЛ;W;20150413;000000;2655;2683;2532.1;2576;6533694;0
ЛУКОЙЛ;W;20150420;000000;2593.3;2745;2563.7;2645;6339047;0
ЛУКОЙЛ;W;20150427;000000;2640;2700;2601;2645.6;3687582;0
ЛУКОЙЛ;W;20150504;000000;2657;2699.6;2611.6;2691.6;3810518;0
ЛУКОЙЛ;W;20150511;000000;2691.6;2712;2563.7;2595;3503169;0
ЛУКОЙЛ;W;20150518;000000;2594;2598;2471.1;2537;4048176;0
ЛУКОЙЛ;W;20150525;000000;2537.4;2596;2461.3;2461.3;4805796;0
ЛУКОЙЛ;W;20150601;000000;2485;2577.3;2426.7;2570;5375003;0
ЛУКОЙЛ;W;20150608;000000;2575;2617;2491.3;2506.9;3948642;0
ЛУКОЙЛ;W;20150615;000000;2498;2513.9;2427.5;2474.4;4534211;0
ЛУКОЙЛ;W;20150622;000000;2485;2512.3;2391.8;2401.7;3388360;0
ЛУКОЙЛ;W;20150629;000000;2365;2485.7;2361.2;2425.3;3365755;0
ЛУКОЙЛ;W;20150706;000000;2409;2488.8;2400.1;2465;4421133;0
ЛУКОЙЛ;W;20150713;000000;2397;2483;2374.1;2465.4;4280792;0
ЛУКОЙЛ;W;20150720;000000;2459.2;2493;2401.1;2468.9;3645480;0
ЛУКОЙЛ;W;20150727;000000;2472.1;2537.6;2385;2537.6;5274820;0
ЛУКОЙЛ;W;20150803;000000;2527;2564.8;2474;2520;5190863;0
ЛУКОЙЛ;W;20150810;000000;2520.5;2584.3;2470;2561.1;5045575;0
ЛУКОЙЛ;W;20150817;000000;2562.9;2564;2411;2412;5108080;0
ЛУКОЙЛ;W;20150824;000000;2380;2520;2288.7;2520;8511967;0
ЛУКОЙЛ;W;20150831;000000;2505.3;2545;2425.2;2458;5545618;0
ЛУКОЙЛ;W;20150907;000000;2458;2514.7;2441;2487.6;3473593;0
ЛУКОЙЛ;W;20150914;000000;2492.7;2542.5;2393.5;2403.8;4816079;0
ЛУКОЙЛ;W;20150921;000000;2410;2412.8;2151;2240;10777727;0
ЛУКОЙЛ;W;20150928;000000;2243;2292;2126;2140;7884710;0
ЛУКОЙЛ;W;20151005;000000;2159.9;2421.9;2155;2400.1;10245022;0
ЛУКОЙЛ;W;20151012;000000;2405;2429.1;2292.7;2303.8;6465299;0
ЛУКОЙЛ;W;20151019;000000;2307;2363.4;2287.3;2336.7;4859189;0
ЛУКОЙЛ;W;20151026;000000;2337;2367.5;2254.2;2320;5533116;0
ЛУКОЙЛ;W;20151102;000000;2319.8;2539.3;2305.1;2511.8;6348682;0
ЛУКОЙЛ;W;20151109;000000;2514.9;2572.3;2477.2;2485;4716534;0
ЛУКОЙЛ;W;20151116;000000;2480;2568.8;2474;2540;5348739;0
ЛУКОЙЛ;W;20151123;000000;2537;2664.5;2515;2539.4;6624057;0
ЛУКОЙЛ;W;20151130;000000;2531.6;2579.6;2478.8;2489.9;4524192;0
ЛУКОЙЛ;W;20151207;000000;2490.5;2503;2350;2450;4933306;0
ЛУКОЙЛ;W;20151214;000000;2430;2468.6;2327.1;2327.1;5682766;0
ЛУКОЙЛ;W;20151221;000000;2333.6;2357;2270.1;2310.2;3568026;0
ЛУКОЙЛ;W;20151228;000000;2308;2375.9;2294.4;2345.9;1506323;0
ЛУКОЙЛ;W;20160104;000000;2354;2403.4;2304.1;2378;1694833;0
ЛУКОЙЛ;W;20160111;000000;2319.8;2342.7;2040.1;2098;6969097;0
ЛУКОЙЛ;W;20160118;000000;2070;2367.1;2062.3;2340.9;7825705;0
ЛУКОЙЛ;W;20160125;000000;2360;2569;2297.9;2569;7317135;0
ЛУКОЙЛ;W;20160201;000000;2560.5;2600;2462.5;2594;5552356;0
ЛУКОЙЛ;W;20160208;000000;2585;2597.5;2334;2396;6401833;0
ЛУКОЙЛ;W;20160215;000000;2421;2586;2396;2529;5252491;0
ЛУКОЙЛ;W;20160222;000000;2535.5;2624;2502.5;2587;4706179;0
ЛУКОЙЛ;W;20160229;000000;2578.5;2775;2552;2775;6336017;0
ЛУКОЙЛ;W;20160307;000000;2810;2840;2651;2669;4372574;0
ЛУКОЙЛ;W;20160314;000000;2679.5;2833.5;2630;2810;7170009;0
ЛУКОЙЛ;W;20160321;000000;2785;2816;2603;2607.5;5345154;0
ЛУКОЙЛ;W;20160328;000000;2622;2639.5;2547.5;2625;5955912;0
ЛУКОЙЛ;W;20160404;000000;2612;2783;2612;2777.5;5137688;0
ЛУКОЙЛ;W;20160411;000000;2765;2892;2757;2822.5;5792241;0
ЛУКОЙЛ;W;20160418;000000;2771;2902;2719.5;2890;7064192;0
ЛУКОЙЛ;W;20160425;000000;2883;2885;2662.5;2752;4633077;0
ЛУКОЙЛ;W;20160502;000000;2716;2750.5;2601;2629;2825860;0
ЛУКОЙЛ;W;20160509;000000;2624.5;2725;2563;2699.5;5005205;0
ЛУКОЙЛ;W;20160516;000000;2705;2736.5;2606.5;2712;5181315;0
ЛУКОЙЛ;W;20160523;000000;2702;2715.5;2634;2682;4638889;0
ЛУКОЙЛ;W;20160530;000000;2682;2711;2523;2587;10704863;0
ЛУКОЙЛ;W;20160606;000000;2598;2692;2560;2636;4384145;0
ЛУКОЙЛ;W;20160613;000000;2633.5;2688.5;2577;2647;3494313;0
ЛУКОЙЛ;W;20160620;000000;2655;2730;2585;2725;4095930;0
ЛУКОЙЛ;W;20160627;000000;2707;2712;2612;2707;2882722;0
ЛУКОЙЛ;W;20160704;000000;2714;2788.5;2707;2788;4078054;0
ЛУКОЙЛ;W;20160711;000000;2714.5;2798;2693;2792.5;3438264;0
ЛУКОЙЛ;W;20160718;000000;2780.5;2870;2757;2855;2311074;0
ЛУКОЙЛ;W;20160725;000000;2850.5;2897;2780;2867;2886379;0
ЛУКОЙЛ;W;20160801;000000;2877;2910;2740;2815;3020127;0
ЛУКОЙЛ;W;20160808;000000;2817.5;2877;2730;2870;3102071;0
ЛУКОЙЛ;W;20160815;000000;2874.5;2979;2858;2948;2844996;0
ЛУКОЙЛ;W;20160822;000000;2941;3049.5;2901.5;3025;2797053;0
ЛУКОЙЛ;W;20160829;000000;3000.5;3014.5;2913;3003;2547152;0
ЛУКОЙЛ;W;20160905;000000;3010;3108.5;2996;3060.5;2871367;0
ЛУКОЙЛ;W;20160912;000000;3031.5;3070.5;2900;3028;3588901;0
ЛУКОЙЛ;W;20160919;000000;3029;3125;2990.5;3085.5;2820781;0
ЛУКОЙЛ;W;20160926;000000;3061;3093;3005;3068;2741159;0
ЛУКОЙЛ;W;20161003;000000;3062;3085;3036;3050;1972767;0
ЛУКОЙЛ;W;20161010;000000;3037;3125;3037;3064;2058022;0
ЛУКОЙЛ;W;20161017;000000;3070;3078.5;3011;3071;1977883;0
ЛУКОЙЛ;W;20161024;000000;3071.5;3110;3044;3104;2129721;0
ЛУКОЙЛ;W;20161031;000000;3089;3127;2952.5;2984;2883590;0
ЛУКОЙЛ;W;20161107;000000;2986;3218.5;2965;3092;4576672;0
ЛУКОЙЛ;W;20161114;000000;3110;3123.5;3030;3084.5;2705664;0
ЛУКОЙЛ;W;20161121;000000;3109.5;3189.5;3085.5;3154.5;1921779;0
ЛУКОЙЛ;W;20161128;000000;3154.5;3312.5;3100;3286;4409361;0
ЛУКОЙЛ;W;20161205;000000;3285;3385;3256;3371;3123608;0
ЛУКОЙЛ;W;20161212;000000;3385;3430;3297;3352;4996890;0
ЛУКОЙЛ;W;20161219;000000;3357;3477.5;3335;3396;2948391;0
ЛУКОЙЛ;W;20161226;000000;3405;3449;3334;3449;1953493;0
ЛУКОЙЛ;W;20170102;000000;3445;3582;3337;3365;2188423;0
ЛУКОЙЛ;W;20170109;000000;3373;3410;3243.5;3290;2528899;0
ЛУКОЙЛ;W;20170116;000000;3295;3298;3177;3180;3008188;0
ЛУКОЙЛ;W;20170123;000000;3196;3494;3146.5;3486;4908698;0
ЛУКОЙЛ;W;20170130;000000;3470.5;3479.5;3345;3370.5;3098401;0
ЛУКОЙЛ;W;20170206;000000;3380.5;3384.5;3233;3245.5;3443766;0
ЛУКОЙЛ;W;20170213;000000;3261.5;3279.5;3168;3198.5;2997044;0
ЛУКОЙЛ;W;20170220;000000;3208;3218.5;3127.5;3184;1845036;0
ЛУКОЙЛ;W;20170227;000000;3179.5;3189;3033;3085;3209623;0
ЛУКОЙЛ;W;20170306;000000;3073;3108.5;2937;3028;2896904;0
ЛУКОЙЛ;W;20170313;000000;3020;3158.5;3014.5;3130;3983686;0
ЛУКОЙЛ;W;20170320;000000;3132.5;3145;3014;3017.5;3241669;0
ЛУКОЙЛ;W;20170327;000000;3000;3066;2954.5;2981;2729064;0
ЛУКОЙЛ;W;20170403;000000;2991;3065;2955;2991;2622608;0
ЛУКОЙЛ;W;20170410;000000;2980;2996.5;2856;2864.5;2586590;0
ЛУКОЙЛ;W;20170417;000000;2846;2893.5;2805;2850;2662544;0
ЛУКОЙЛ;W;20170424;000000;2876;2984.5;2814;2818;3575976;0
ЛУКОЙЛ;W;20170501;000000;2835.5;2900;2753.5;2811.5;3614269;0
ЛУКОЙЛ;W;20170508;000000;2851;2917;2796.5;2856;2115519;0
ЛУКОЙЛ;W;20170515;000000;2866;2907.5;2822.5;2850;3150637;0
ЛУКОЙЛ;W;20170522;000000;2850;2850;2757;2796.5;2917753;0
ЛУКОЙЛ;W;20170529;000000;2780;2840;2674;2734;4032233;0
ЛУКОЙЛ;W;20170605;000000;2748;2774;2690.5;2774;2644392;0
ЛУКОЙЛ;W;20170612;000000;2760;2784;2601;2685;4934721;0
ЛУКОЙЛ;W;20170619;000000;2699.5;2804;2699.5;2775;3969112;0
ЛУКОЙЛ;W;20170626;000000;2789;2915.5;2740.5;2872.5;3192877;0
ЛУКОЙЛ;W;20170703;000000;2882.5;2985;2835;2856;3514067;0
ЛУКОЙЛ;W;20170710;000000;2859;2935;2830;2923;2768738;0
ЛУКОЙЛ;W;20170717;000000;2930;2941;2831.5;2842;2552488;0
ЛУКОЙЛ;W;20170724;000000;2838;2860;2771.5;2794;2842452;0
ЛУКОЙЛ;W;20170731;000000;2803;2960.5;2752;2903;3198950;0
ЛУКОЙЛ;W;20170807;000000;2901;2974.5;2860;2860;2382960;0
ЛУКОЙЛ;W;20170814;000000;2879.5;2912.5;2803.5;2829;2192025;0
ЛУКОЙЛ;W;20170821;000000;2831;2940;2824;2915;1947730;0
ЛУКОЙЛ;W;20170828;000000;2915;2954.5;2860;2915;2937437;0
ЛУКОЙЛ;W;20170904;000000;2908;2928;2855.5;2925;2761785;0
ЛУКОЙЛ;W;20170911;000000;2931;2995.5;2906.5;2978.5;3517512;0
ЛУКОЙЛ;W;20170918;000000;2986;3060;2948;2970;4558887;0
ЛУКОЙЛ;W;20170925;000000;2977;3085;2962.5;3064;3019575;0
ЛУКОЙЛ;W;20171002;000000;3064;3075.5;3025;3060;2101577;0
ЛУКОЙЛ;W;20171009;000000;3060;3069.5;3007;3018;2090209;0
ЛУКОЙЛ;W;20171016;000000;3033.5;3033.5;2975.5;2994;2226275;0
ЛУКОЙЛ;W;20171023;000000;3000.5;3067;2983;3064.5;2603525;0
ЛУКОЙЛ;W;20171030;000000;3067.5;3203;3041;3168.5;3599411;0
ЛУКОЙЛ;W;20171106;000000;3211;3386;3210;3344.5;3650646;0
ЛУКОЙЛ;W;20171113;000000;3344.5;3415;3276.5;3304.5;3276520;0
ЛУКОЙЛ;W;20171120;000000;3296.5;3420;3262.5;3395;1756298;0
ЛУКОЙЛ;W;20171127;000000;3389.5;3413.5;3262.5;3344;2757338;0
ЛУКОЙЛ;W;20171204;000000;3344;3405;3303.5;3388.5;2268270;0
ЛУКОЙЛ;W;20171211;000000;3395;3473.5;3390;3420;2564126;0
ЛУКОЙЛ;W;20171218;000000;3420;3445.5;3285;3347;2287139;0
ЛУКОЙЛ;W;20171225;000000;3350.5;3359.5;3262.5;3334.5;1412919;0
ЛУКОЙЛ;W;20180101;000000;3340;3569.5;3340;3569.5;1695628;0
ЛУКОЙЛ;W;20180108;000000;3575;3942;3575;3908;5221290;0
ЛУКОЙЛ;W;20180115;000000;3932;3985;3767.5;3825.5;4537056;0
ЛУКОЙЛ;W;20180122;000000;3830;3871;3780.5;3821;3682625;0
ЛУКОЙЛ;W;20180129;000000;3825;3830.5;3697;3797;3790044;0
ЛУКОЙЛ;W;20180205;000000;3770;3787.5;3611.5;3617.5;5679086;0
ЛУКОЙЛ;W;20180212;000000;3639;3819;3621;3751;3903379;0
ЛУКОЙЛ;W;20180219;000000;3755;3836;3686.5;3836;2112723;0
ЛУКОЙЛ;W;20180226;000000;3870;3899;3675.5;3749.5;3276622;0
ЛУКОЙЛ;W;20180305;000000;3752.5;3789;3690;3789;2022332;0
ЛУКОЙЛ;W;20180312;000000;3785;3874.5;3718.5;3874.5;3515135;0
ЛУКОЙЛ;W;20180319;000000;3873.5;3937;3792;3874.5;3818759;0
ЛУКОЙЛ;W;20180326;000000;3875;4004;3800;3961;3366526;0
ЛУКОЙЛ;W;20180402;000000;3963.5;4005;3897;3939;2727325;0
ЛУКОЙЛ;W;20180409;000000;3919.5;4098;3532.5;3902;9517724;0
ЛУКОЙЛ;W;20180416;000000;3877;4056;3851.5;3985;3997750;0
ЛУКОЙЛ;W;20180423;000000;3981.5;4215;3933;4178.5;3896499;0
ЛУКОЙЛ;W;20180430;000000;4171;4243;4068;4108;2388655;0
