<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
РусГидро;W;20190520;000000;0.535;0.5496;0.5334;0.5466;2542278000;0
РусГидро;W;20190527;000000;0.5452;0.5481;0.5352;0.5399;1407186000;0
РусГидро;W;20190603;000000;0.5398;0.575;0.5363;0.5719;3935964000;0
РусГидро;W;20190610;000000;0.5725;0.61;0.5725;0.603;4437289000;0
РусГидро;W;20190617;000000;0.6035;0.6191;0.59;0.59;3815803000;0
РусГидро;W;20190624;000000;0.5923;0.6132;0.5916;0.6004;2232137000;0
РусГидро;W;20190701;000000;0.6059;0.6289;0.5976;0.6215;3567737000;0
РусГидро;W;20190708;000000;0.5893;0.5978;0.5662;0.585;4489884000;0
РусГидро;W;20190715;000000;0.5851;0.5995;0.5624;0.5652;2922115000;0
РусГидро;W;20190722;000000;0.565;0.5813;0.5491;0.5696;3152693000;0
РусГидро;W;20190729;000000;0.5695;0.5782;0.5542;0.5619;1701441000;0
РусГидро;W;20190805;000000;0.5601;0.5633;0.5445;0.55;2121339000;0
РусГидро;W;20190812;000000;0.5516;0.5538;0.5385;0.5445;1798251000;0
РусГидро;W;20190819;000000;0.5466;0.5494;0.5375;0.5391;2037411000;0
РусГидро;W;20190826;000000;0.538;0.5488;0.5326;0.5488;2069705000;0
РусГидро;W;20190902;000000;0.548;0.5613;0.5416;0.5455;3290305000;0
РусГидро;W;20190909;000000;0.5456;0.553;0.536;0.5406;3496329000;0
РусГидро;W;20190916;000000;0.5427;0.5543;0.5383;0.5385;3421329000;0
РусГидро;W;20190923;000000;0.54;0.5428;0.5236;0.5251;2959051000;0
РусГидро;W;20190930;000000;0.5275;0.5275;0.5002;0.5029;3320024000;0
РусГидро;W;20191007;000000;0.503;0.5137;0.5015;0.504;2243506000;0
РусГидро;W;20191014;000000;0.5055;0.5136;0.4955;0.51;2210837000;0
РусГидро;W;20191021;000000;0.51;0.5211;0.5053;0.5096;2448697000;0
РусГидро;W;20191028;000000;0.5099;0.5148;0.5066;0.5087;1779461000;0
РусГидро;W;20191104;000000;0.515;0.5462;0.513;0.5372;4490668000;0
РусГидро;W;20191111;000000;0.537;0.544;0.5252;0.5311;1979827000;0
РусГидро;W;20191118;000000;0.533;0.5385;0.5295;0.5301;1341765000;0
РусГидро;W;20191125;000000;0.5311;0.5427;0.5301;0.5315;1541439000;0
РусГидро;W;20191202;000000;0.532;0.5353;0.5192;0.5271;1860469000;0
РусГидро;W;20191209;000000;0.5266;0.5314;0.5216;0.5233;1725842000;0
РусГидро;W;20191216;000000;0.525;0.5721;0.5217;0.5541;8397994000;0
РусГидро;W;20191223;000000;0.554;0.5757;0.5532;0.565;3613534000;0
РусГидро;W;20191230;000000;0.565;0.5667;0.5525;0.5547;1265279000;0
РусГидро;W;20200106;000000;0.554;0.5966;0.5537;0.5882;5701925000;0
РусГидро;W;20200113;000000;0.5935;0.7137;0.5922;0.657;42289398000;0
РусГидро;W;20200120;000000;0.661;0.705;0.645;0.6946;19211700000;0
РусГидро;W;20200127;000000;0.6873;0.7237;0.6629;0.6888;18031618000;0
РусГидро;W;20200203;000000;0.685;0.73;0.6798;0.7271;12910430000;0
РусГидро;W;20200210;000000;0.731;0.758;0.7088;0.745;14938176000;0
РусГидро;W;20200217;000000;0.7477;0.755;0.7256;0.7441;6465887000;0
РусГидро;W;20200224;000000;0.724;0.7424;0.5773;0.6422;13060454000;0
РусГидро;W;20200302;000000;0.6598;0.7056;0.6268;0.643;16973053000;0
РусГидро;W;20200309;000000;0.5787;0.6103;0.4695;0.5;16620126000;0
РусГидро;W;20200316;000000;0.4929;0.5577;0.464;0.5397;16333695000;0
РусГидро;W;20200323;000000;0.515;0.6424;0.51;0.5974;14300221000;0
РусГидро;W;20200330;000000;0.5949;0.6336;0.5753;0.627;6482392000;0
РусГидро;W;20200406;000000;0.6363;0.6618;0.6233;0.6312;5529642000;0
РусГидро;W;20200413;000000;0.6305;0.6309;0.5852;0.6156;4705112000;0
РусГидро;W;20200420;000000;0.6154;0.638;0.5922;0.6118;4715827000;0
РусГидро;W;20200427;000000;0.6135;0.6474;0.6133;0.6301;3294210000;0
РусГидро;W;20200504;000000;0.6288;0.6427;0.616;0.6343;2373207000;0
РусГидро;W;20200511;000000;0.632;0.6555;0.6276;0.6385;3499047000;0
РусГидро;W;20200518;000000;0.642;0.6844;0.6408;0.6562;5915869000;0
РусГидро;W;20200525;000000;0.6636;0.7005;0.661;0.6929;4298255000;0
РусГидро;W;20200601;000000;0.6997;0.7424;0.6872;0.7414;5847894000;0
РусГидро;W;20200608;000000;0.7439;0.804;0.74;0.78;7519624000;0
РусГидро;W;20200615;000000;0.77;0.8401;0.757;0.8138;7627229000;0
РусГидро;W;20200622;000000;0.81;0.8264;0.7282;0.748;7833158000;0
РусГидро;W;20200629;000000;0.744;0.777;0.7288;0.7745;5227302000;0
РусГидро;W;20200706;000000;0.78;0.7975;0.7144;0.7662;3818790000;0
РусГидро;W;20200713;000000;0.7677;0.7732;0.7368;0.755;2481141000;0
РусГидро;W;20200720;000000;0.754;0.7904;0.7311;0.7463;6006948000;0
РусГидро;W;20200727;000000;0.746;0.7819;0.7381;0.7635;4719144000;0
РусГидро;W;20200803;000000;0.7605;0.7747;0.7455;0.753;2547199000;0
РусГидро;W;20200810;000000;0.7555;0.7606;0.7411;0.7532;3262430000;0
РусГидро;W;20200817;000000;0.7548;0.757;0.7117;0.72;3534322000;0
РусГидро;W;20200824;000000;0.7239;0.7674;0.7135;0.7465;4913545000;0
РусГидро;W;20200831;000000;0.7495;0.752;0.7206;0.7265;3700767000;0
РусГидро;W;20200907;000000;0.7278;0.7517;0.7166;0.7455;3465879000;0
РусГидро;W;20200914;000000;0.7515;0.7824;0.7386;0.7697;4914228000;0
РусГидро;W;20200921;000000;0.7699;0.7828;0.7399;0.754;4118702000;0
РусГидро;W;20200928;000000;0.759;0.777;0.7475;0.7692;2769886000;0
РусГидро;W;20201005;000000;0.7716;0.7786;0.7119;0.7168;4454716000;0
РусГидро;W;20201012;000000;0.7173;0.7346;0.7131;0.7145;2587438000;0
РусГидро;W;20201019;000000;0.7171;0.7383;0.6912;0.7319;3100466000;0
РусГидро;W;20201026;000000;0.7251;0.7356;0.7055;0.7183;3259957000;0
РусГидро;W;20201102;000000;0.7184;0.7463;0.7141;0.7413;2191539000;0
РусГидро;W;20201109;000000;0.755;0.7746;0.7454;0.7661;4476967000;0
РусГидро;W;20201116;000000;0.77;0.7759;0.7476;0.7617;2137430000;0
РусГидро;W;20201123;000000;0.764;0.7987;0.7471;0.782;6281150000;0
РусГидро;W;20201130;000000;0.7735;0.7985;0.7683;0.7825;4295180000;0
РусГидро;W;20201207;000000;0.78;0.7954;0.7754;0.7827;4009700000;0
РусГидро;W;20201214;000000;0.7847;0.789;0.7581;0.7672;3953154000;0
РусГидро;W;20201221;000000;0.7651;0.7842;0.7501;0.7825;2325756000;0
РусГидро;W;20201228;000000;0.7825;0.7943;0.781;0.7821;2278796000;0
РусГидро;W;20210104;000000;0.7914;0.8012;0.7788;0.7941;1621800000;0
РусГидро;W;20210111;000000;0.7967;0.8355;0.7951;0.7969;6941246000;0
РусГидро;W;20210118;000000;0.795;0.8148;0.7792;0.7867;3427999000;0
РусГидро;W;20210125;000000;0.79;0.8025;0.7748;0.777;3499249000;0
РусГидро;W;20210201;000000;0.7803;0.7998;0.7775;0.7921;1732012000;0
РусГидро;W;20210208;000000;0.7942;0.8091;0.7887;0.809;1924807000;0
РусГидро;W;20210215;000000;0.81;0.8179;0.8007;0.8054;4602762000;0
РусГидро;W;20210222;000000;0.8043;0.8072;0.7698;0.7818;3126983000;0
РусГидро;W;20210301;000000;0.7854;0.8166;0.7805;0.8064;2972705000;0
РусГидро;W;20210308;000000;0.8085;0.8213;0.8045;0.8132;2929030000;0
РусГидро;W;20210315;000000;0.8125;0.818;0.8;0.8068;3543377000;0
РусГидро;W;20210322;000000;0.8096;0.8192;0.8027;0.8129;2887295000;0
РусГидро;W;20210329;000000;0.8105;0.8175;0.8008;0.8106;2756133000;0
РусГидро;W;20210405;000000;0.8106;0.8521;0.8055;0.8312;3798041000;0
РусГидро;W;20210412;000000;0.83;0.8378;0.817;0.8286;2929399000;0
РусГидро;W;20210419;000000;0.8294;0.8414;0.812;0.8408;1550551000;0
РусГидро;W;20210426;000000;0.8401;0.877;0.8202;0.8248;2966080000;0
РусГидро;W;20210503;000000;0.824;0.8453;0.8155;0.8435;1373146000;0
РусГидро;W;20210510;000000;0.8406;0.8547;0.8222;0.8323;2293487000;0
РусГидро;W;20210517;000000;0.8278;0.841;0.8165;0.821;1543135000;0
РусГидро;W;20210524;000000;0.8215;0.8449;0.8067;0.8326;2274133000;0
РусГидро;W;20210531;000000;0.8338;0.865;0.8329;0.8443;2555606000;0
РусГидро;W;20210607;000000;0.8464;0.8535;0.8289;0.8386;1892347000;0
РусГидро;W;20210614;000000;0.8402;0.8564;0.831;0.8436;2859774000;0
РусГидро;W;20210621;000000;0.8409;0.872;0.8395;0.8627;2516141000;0
РусГидро;W;20210628;000000;0.8643;0.877;0.8541;0.874;2214310000;0
РусГидро;W;20210705;000000;0.876;0.8803;0.815;0.8339;3461562000;0
РусГидро;W;20210712;000000;0.8349;0.8374;0.8109;0.8115;1408330000;0
РусГидро;W;20210719;000000;0.8107;0.8166;0.7732;0.7963;2572739000;0
РусГидро;W;20210726;000000;0.7901;0.8233;0.7901;0.8125;1351526000;0
РусГидро;W;20210802;000000;0.81;0.8319;0.81;0.8212;1479473000;0
РусГидро;W;20210809;000000;0.8203;0.846;0.8182;0.8327;1311903000;0
РусГидро;W;20210816;000000;0.831;0.8349;0.8146;0.8264;1283931000;0
РусГидро;W;20210823;000000;0.8288;0.835;0.8216;0.8278;955112000;0
РусГидро;W;20210830;000000;0.829;0.8298;0.8125;0.8191;1560215000;0
РусГидро;W;20210906;000000;0.8207;0.8215;0.803;0.808;1569328000;0
РусГидро;W;20210913;000000;0.8099;0.8323;0.8074;0.8175;2295908000;0
РусГидро;W;20210920;000000;0.814;0.8218;0.8051;0.8111;1270697000;0
РусГидро;W;20210927;000000;0.8139;0.8154;0.8031;0.811;1104904000;0
РусГидро;W;20211004;000000;0.8128;0.8154;0.8002;0.8078;1671877000;0
РусГидро;W;20211011;000000;0.8045;0.8428;0.8035;0.8379;2700399000;0
РусГидро;W;20211018;000000;0.8393;0.858;0.8158;0.832;2298675000;0
РусГидро;W;20211025;000000;0.8306;0.8436;0.8131;0.8169;1867191000;0
РусГидро;W;20211101;000000;0.817;0.8257;0.8141;0.8237;1003507000;0
РусГидро;W;20211108;000000;0.8247;0.828;0.8023;0.8113;1497979000;0
РусГидро;W;20211115;000000;0.8113;0.826;0.8;0.806;1599872000;0
РусГидро;W;20211122;000000;0.805;0.8168;0.7571;0.7605;3621047000;0
РусГидро;W;20211129;000000;0.7718;0.7758;0.7272;0.7556;2407498000;0
РусГидро;W;20211206;000000;0.7602;0.7722;0.7294;0.7376;1885891000;0
РусГидро;W;20211213;000000;0.738;0.7475;0.6786;0.7322;2502861000;0
РусГидро;W;20211220;000000;0.729;0.734;0.712;0.7189;2093443000;0
РусГидро;W;20211227;000000;0.7189;0.745;0.7174;0.7435;1697100000;0
РусГидро;W;20220103;000000;0.7435;0.7614;0.7264;0.7477;990853000;0
РусГидро;W;20220110;000000;0.75;0.7569;0.7093;0.7326;2450836000;0
РусГидро;W;20220117;000000;0.7326;0.7376;0.6788;0.7098;3201484000;0
РусГидро;W;20220124;000000;0.7125;0.7525;0.6658;0.7295;4410277000;0
РусГидро;W;20220131;000000;0.7336;0.7446;0.7092;0.7398;2060691000;0
РусГидро;W;20220207;000000;0.7398;0.7764;0.7234;0.7268;2185870000;0
РусГидро;W;20220214;000000;0.727;0.7722;0.7122;0.7478;3872243000;0
РусГидро;W;20220221;000000;0.7478;0.768;0.5532;0.6542;7128358000;0
РусГидро;W;20220321;000000;0.66;0.698;0.66;0.6795;818500000;0
РусГидро;W;20220328;000000;0.6795;0.77;0.565;0.7665;1083672000;0
РусГидро;W;20220404;000000;0.7613;0.7887;0.711;0.78;2295801000;0
РусГидро;W;20220411;000000;0.7805;0.795;0.76;0.79;863013000;0
РусГидро;W;20220418;000000;0.7905;0.7979;0.7636;0.7747;604442000;0
РусГидро;W;20220425;000000;0.7727;0.811;0.766;0.8026;1077569000;0
РусГидро;W;20220502;000000;0.8027;0.8108;0.7904;0.8;191766000;0
РусГидро;W;20220509;000000;0.8001;0.8066;0.781;0.8;277118000;0
РусГидро;W;20220516;000000;0.7976;0.8075;0.7712;0.778;262499000;0
РусГидро;W;20220523;000000;0.7839;0.8;0.7216;0.7969;392937000;0
РусГидро;W;20220530;000000;0.801;0.856;0.781;0.854;1554366000;0
РусГидро;W;20220606;000000;0.8562;0.859;0.7919;0.7945;805495000;0
РусГидро;W;20220613;000000;0.806;0.808;0.7677;0.785;933133000;0
РусГидро;W;20220620;000000;0.789;0.81;0.7842;0.802;368271000;0
РусГидро;W;20220627;000000;0.8023;0.8144;0.7781;0.8001;581700000;0
РусГидро;W;20220704;000000;0.803;0.8073;0.7482;0.803;868612000;0
РусГидро;W;20220711;000000;0.8015;0.8069;0.78;0.798;377380000;0
РусГидро;W;20220718;000000;0.7979;0.799;0.7232;0.742;381130000;0
РусГидро;W;20220725;000000;0.745;0.7973;0.7437;0.7701;668371000;0
РусГидро;W;20220801;000000;0.765;0.7769;0.72;0.722;386521000;0
РусГидро;W;20220808;000000;0.74;0.814;0.7345;0.801;1162898000;0
РусГидро;W;20220815;000000;0.7943;0.8099;0.7785;0.7983;640293000;0
РусГидро;W;20220822;000000;0.796;0.82;0.7943;0.8169;582315000;0
РусГидро;W;20220829;000000;0.8198;0.8275;0.7863;0.8029;624387000;0
РусГидро;W;20220905;000000;0.798;0.8149;0.781;0.7868;649673000;0
РусГидро;W;20220912;000000;0.7905;0.812;0.785;0.799;465405000;0
РусГидро;W;20220919;000000;0.7977;0.804;0.7005;0.7203;1254680000;0
РусГидро;W;20220926;000000;0.7073;0.7149;0.646;0.6906;2199012000;0
РусГидро;W;20221003;000000;0.6861;0.692;0.635;0.6363;1257446000;0
РусГидро;W;20221010;000000;0.6231;0.7174;0.6231;0.6863;1131649000;0
РусГидро;W;20221017;000000;0.6901;0.761;0.689;0.7421;1166206000;0
РусГидро;W;20221024;000000;0.7418;0.79;0.7403;0.7701;1128466000;0
РусГидро;W;20221031;000000;0.7701;0.7964;0.7667;0.7913;475988000;0
РусГидро;W;20221107;000000;0.7996;0.8049;0.7833;0.7932;487948000;0
РусГидро;W;20221114;000000;0.7923;0.7964;0.7555;0.7645;438082000;0
РусГидро;W;20221121;000000;0.7699;0.7699;0.75;0.7635;232191000;0
РусГидро;W;20221128;000000;0.7615;0.7788;0.7414;0.7424;504893000;0
РусГидро;W;20221205;000000;0.7401;0.753;0.7306;0.7362;327708000;0
РусГидро;W;20221212;000000;0.7409;0.7555;0.7031;0.7248;659711000;0
РусГидро;W;20221219;000000;0.7232;0.7607;0.705;0.7329;432712000;0
РусГидро;W;20221226;000000;0.7328;0.7673;0.7328;0.7625;301740000;0
РусГидро;W;20230102;000000;0.774;0.774;0.7561;0.7608;96797000;0
РусГидро;W;20230109;000000;0.7608;0.771;0.749;0.7614;312464000;0
РусГидро;W;20230116;000000;0.762;0.7732;0.7526;0.758;283612000;0
РусГидро;W;20230123;000000;0.7561;0.7849;0.7518;0.778;347455000;0
РусГидро;W;20230130;000000;0.7818;0.792;0.7741;0.7815;436861000;0
РусГидро;W;20230206;000000;0.7814;0.7933;0.7763;0.7862;284993000;0
РусГидро;W;20230213;000000;0.7919;0.797;0.754;0.7835;583152000;0
РусГидро;W;20230220;000000;0.7865;0.8032;0.78;0.7907;247995000;0
РусГидро;W;20230227;000000;0.7912;0.7972;0.7806;0.791;339107000;0
РусГидро;W;20230306;000000;0.7915;0.794;0.7719;0.7809;191364000;0
РусГидро;W;20230313;000000;0.7809;0.7889;0.7665;0.7763;294197000;0
РусГидро;W;20230320;000000;0.778;0.8;0.7704;0.794;391114000;0
РусГидро;W;20230327;000000;0.7951;0.8357;0.793;0.821;1036988000;0
РусГидро;W;20230403;000000;0.8244;0.8966;0.8213;0.84;2147373000;0
РусГидро;W;20230410;000000;0.839;0.855;0.824;0.829;450442000;0
РусГидро;W;20230417;000000;0.8338;0.8444;0.8092;0.8265;527783000;0
РусГидро;W;20230424;000000;0.8229;0.8405;0.8205;0.8274;463821000;0
РусГидро;W;20230501;000000;0.8275;0.8325;0.7897;0.7958;275963000;0
РусГидро;W;20230508;000000;0.7955;0.83;0.789;0.7998;259393000;0
РусГидро;W;20230515;000000;0.8021;0.8395;0.8;0.8297;433374000;0
РусГидро;W;20230522;000000;0.83;0.8353;0.8113;0.8328;286449000;0
РусГидро;W;20230529;000000;0.8363;0.8879;0.8331;0.8795;1278399000;0
РусГидро;W;20230605;000000;0.8883;0.9;0.8477;0.8716;838194000;0
РусГидро;W;20230612;000000;0.8721;0.8815;0.8585;0.8734;412880000;0
РусГидро;W;20230619;000000;0.8749;0.879;0.8282;0.8301;671020000;0
РусГидро;W;20230626;000000;0.835;0.8698;0.834;0.8632;523723000;0
РусГидро;W;20230703;000000;0.8661;0.8667;0.8282;0.841;725270000;0
РусГидро;W;20230710;000000;0.809;0.8416;0.8025;0.8286;697979000;0
РусГидро;W;20230717;000000;0.826;0.8497;0.8251;0.8398;595952000;0
РусГидро;W;20230724;000000;0.843;0.8554;0.8333;0.8392;795737000;0
РусГидро;W;20230731;000000;0.8411;0.9738;0.839;0.9099;5591779000;0
РусГидро;W;20230807;000000;0.9163;0.9391;0.8611;0.9184;2328265000;0
РусГидро;W;20230814;000000;0.9348;0.9597;0.8604;0.8922;3144666000;0
РусГидро;W;20230821;000000;0.9;0.9131;0.875;0.8931;1032284000;0
РусГидро;W;20230828;000000;0.8912;0.9465;0.8912;0.9151;1124657000;0
FIXP-гдр;W;20210308;000000;724.5;757;671;715.5;4353181;0
FIXP-гдр;W;20210315;000000;720;720;674.7;716.3;3056042;0
FIXP-гдр;W;20210322;000000;708.3;743.5;708.2;738.7;1770680;0
FIXP-гдр;W;20210329;000000;741.4;745;732.9;738.9;683046;0
FIXP-гдр;W;20210405;000000;738.9;743.9;701;720;463720;0
FIXP-гдр;W;20210412;000000;718;741;715.1;727.9;819255;0
FIXP-гдр;W;20210419;000000;730.2;741.5;716.2;717;737662;0
FIXP-гдр;W;20210426;000000;717.3;723.9;690.2;704.1;1269583;0
FIXP-гдр;W;20210503;000000;710;710;690;691.4;1772903;0
FIXP-гдр;W;20210510;000000;691.4;709.6;676;685.9;997536;0
FIXP-гдр;W;20210517;000000;688.9;701;646;663.7;699565;0
FIXP-гдр;W;20210524;000000;660.3;677;589;598;601361;0
FIXP-гдр;W;20210531;000000;600;655;600;628.6;643521;0
FIXP-гдр;W;20210607;000000;633.9;633.9;613.9;616;348596;0
FIXP-гдр;W;20210614;000000;620.4;664.2;610;659;549867;0
FIXP-гдр;W;20210621;000000;658;680.7;641.5;662.2;531659;0
FIXP-гдр;W;20210628;000000;662.3;666.4;632;649;422330;0
FIXP-гдр;W;20210705;000000;653;653.9;618.1;633.8;395919;0
FIXP-гдр;W;20210712;000000;630;650;602;605;571016;0
FIXP-гдр;W;20210719;000000;608.9;615;568;573.9;795815;0
FIXP-гдр;W;20210726;000000;574.4;576.5;538.3;567;792985;0
FIXP-гдр;W;20210802;000000;567.2;577.4;545;570.9;423926;0
FIXP-гдр;W;20210809;000000;575;639.9;570.3;629;1180716;0
FIXP-гдр;W;20210816;000000;632;704.3;623.2;674.1;1429402;0
FIXP-гдр;W;20210823;000000;678;690;645.7;685.9;479578;0
FIXP-гдр;W;20210830;000000;690;700;640.1;657.6;423169;0
FIXP-гдр;W;20210906;000000;658;669.9;626.3;642.4;393473;0
FIXP-гдр;W;20210913;000000;650;650;589.2;622.3;1466036;0
FIXP-гдр;W;20210920;000000;622.3;660;599;643.1;957580;0
FIXP-гдр;W;20210927;000000;633.7;676.2;631.3;655;1007124;0
FIXP-гдр;W;20211004;000000;655;671.8;633.2;665.2;842284;0
FIXP-гдр;W;20211011;000000;671;671;631.7;645;769957;0
FIXP-гдр;W;20211018;000000;646.7;646.7;610;611.2;883482;0
FIXP-гдр;W;20211025;000000;610;625;603.2;620.8;765773;0
FIXP-гдр;W;20211101;000000;623.4;635.9;590.2;597.3;917861;0
FIXP-гдр;W;20211108;000000;600.7;624;594;610.4;1120110;0
FIXP-гдр;W;20211115;000000;610.4;612.8;569.7;582.8;1168158;0
FIXP-гдр;W;20211122;000000;582.8;606.4;550.2;555.5;1904346;0
FIXP-гдр;W;20211129;000000;568.5;592.8;548.4;579.9;941559;0
FIXP-гдр;W;20211206;000000;580.6;605.5;561.6;592;1375595;0
FIXP-гдр;W;20211213;000000;599.9;604.9;551.3;559.5;1597942;0
FIXP-гдр;W;20211220;000000;559.5;565.8;538.7;544.6;1062247;0
